Timestamp,Seconds,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Rho,Rho_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,CH4_sub,CH4_adj,C2H6_sub,C2H6_adj
2023-04-19 07:30:00.064528,1194.001633,17.33,886.91,48.31,83.0,2.0,-0.0968208,-1.77698,-0.0251068,32.6922132,-103.074636,1158.12185,85.075807,7.47667143,-7.7286363,2.42994,54.3539,13187.3,25.7776,11739.0,0.993971,0.122523,14.0,-1209.0,77.0,,0.0,,1.063648581776239,0.014051972264177018,6.787534440100581,71.61921716465088,6.441622610468916,2.134315591628394,-0.45514245999999997,0.36043481461632193,0.3059737749533392,0.9985189265706292,-0.05440545267009868,6.315963688475125,0.3061492731418481,124.12078192537408,57.438830468366696,136.76691029390128,1.9400600000001305,-0.9179840844134617,0.0742200000001958,111.0273144244978,34.762898725816,116.34226951601742,False,,2.405841958811681,0.024098041188319375,52.65384313793186,1.7000568620681449
2023-04-19 07:30:01.064402,1195.001507,17.9,886.95,46.66,79.0,2.0,-0.273909,-1.66678,0.284153,32.6922111,-103.074654,1158.10378,85.0360156,6.85759763,-7.13821093,2.43504,55.0416,13275.7,25.7762,11739.0,0.993649,0.122361,14.0,-1209.0,77.0,,0.0,,1.061613381360902,0.01401716899096839,5.9720736204084925,70.78624956632964,5.631434214986695,1.9733393668103667,-0.15450212,0.33799369981129074,0.29389461014154267,0.986764609530952,-0.162159197633769,5.23690485586949,0.2951385899896423,123.88696955329708,55.75221017309136,135.8539295135923,1.9219900000000507,-0.9129807803089705,-0.018070000000079744,110.7935020524208,33.07627843054067,115.62543099099965,False,,2.40628353650569,0.028756463494310047,52.68856352666637,2.3530364733336313
2023-04-19 07:30:02.064593,1196.001698,18.32,886.94,45.4,79.0,2.0,-0.360595,-1.57719,0.166244,32.6922075,-103.074672,1157.8741699999998,84.7637436,4.47928885,-4.472145,2.44186,55.916,13365.5,25.7743,11720.0,0.993381,0.122119,11.0,-1207.0,77.0,,0.0,,1.0600716745888372,0.01399146794234194,5.88746690408758,61.42905077977123,5.1619351585306905,2.7660077404389836,-0.172410272,0.3219023085514136,0.3207969933688041,0.9748458267104713,-0.22288026863133903,4.415602398818295,0.3208519904571829,123.4861445008649,54.065588921211216,134.80324843669712,1.6923799999999574,-1.050681076895188,-0.22961000000009335,110.39267699998862,31.38965717866052,114.76869657279224,False,,2.4067260612553976,0.03513393874460258,52.72331612570906,3.1926838742909354
2023-04-19 07:30:03.064220,1197.001325,17.07,886.95,49.16,92.0,2.0,-0.402439,-1.46893,0.234609,32.6922046,-103.074686,1158.00381,85.0702132,6.26437666,-6.63938023,2.4432,55.8658,13435.9,25.773,11730.0,0.993118,0.122093,10.0,-1205.0,77.0,,0.0,,1.0646494888191391,0.014068157035156728,6.4167047007687374,68.14548419851273,5.9356757737288115,2.3808409288089614,-0.2122532,0.3514498888635707,0.30204946756077217,0.9644595543586454,-0.26423052058065344,5.095628373508979,0.30575777648186075,123.16326374711058,52.75377499210709,133.9856347253622,1.822020000000066,-0.8176137113349284,0.12964000000010856,110.0697962462343,30.077843249556395,114.10537542216152,False,,2.407169143905696,0.03603085609430412,52.758068677699384,3.1077313223006158
2023-04-19 07:30:04.068069,1198.005174,17.41,886.88,48.01,100.0,2.0,-0.170319,-1.54472,0.00730895,32.6922018,-103.074702,1158.28567,85.0955315,4.59298614,-4.96504429,2.42816,54.0068,13385.1,25.7714,11765.0,0.992818,0.122249,10.0,-1187.0,77.0,,0.0,,1.0633197586602263,0.0140469238717168,7.149519901128552,71.54554441987707,6.769354327622729,2.276635936512883,-0.57650159,0.37430107801349066,0.30691228622096867,0.9939763633608475,-0.10959465808124257,6.479071059833856,0.30780924230196455,122.85151981868357,51.254559681589484,133.11470921695326,2.1038800000001174,-0.8709255084089307,0.2818600000000515,109.7580523178073,28.57862793903879,113.41767068440672,False,,2.4076149112198735,0.02054508878012662,52.79298602000574,1.2138139799942564
2023-04-19 07:30:06.064069,1200.001174,16.95,886.81,49.5,112.0,2.0,0.0589318,-1.8391,-0.0441253,32.6922044,-103.074737,1158.28396,85.396183,6.04765213,-6.399534,2.42742,54.3154,13330.6,25.769,11728.0,0.99263,0.122177,10.0,-1173.0,77.0,,0.0,,1.0649217632111003,0.014074955377459595,9.049801274424002,72.85033201111304,8.646557617967343,2.6631469869644624,-0.47117884,0.43406219819456915,0.3367515584662991,0.999486991651098,0.032027387034191945,8.727415501000516,0.336865777779637,123.1410013442201,47.97501606168703,132.1563784997771,2.1021700000001147,-0.9583307171761533,-0.0017100000000027649,110.04753384334383,25.299084319136334,112.91812685476445,False,,2.408503676251497,0.01891632374850305,52.862460818954446,1.4529391810455508
2023-04-19 07:30:07.063825,1201.00093,17.24,886.9,48.59,91.0,2.0,0.362021,-1.84348,0.0704401,32.6922075,-103.074757,1158.1382099999998,85.2552401,6.65643107,-6.93874703,2.42778,53.3902,13252.7,25.7676,11734.0,0.991648,0.121929,11.0,-1207.0,77.0,,0.0,,1.063966239821205,0.014057467692965146,8.869150565980394,73.99469105853306,8.524130364373212,2.4434629496547977,-0.24702133999999995,0.41946228179978223,0.3264600671105625,0.9812579949225724,0.1926985921083311,8.835222940070823,0.330381846283556,123.48614961200514,46.10098934239891,131.8109645073068,1.95641999999998,-0.3454139924702986,-0.1457500000001346,110.39268211112886,23.425057599848216,112.85068713678689,False,,2.40895005550574,0.018829944494259898,52.897279530149376,0.492920469850624
2023-04-19 07:30:08.064567,1202.001672,16.77,886.9,50.06,80.0,2.0,0.226983,-1.75856,0.0872557,32.6922115,-103.074776,1158.39871,85.4261698,9.29904357,-9.67790693,2.42702,53.7259,13192.8,25.7655,11759.0,0.991243,0.122205,11.0,-1205.0,77.0,,0.0,,1.0656910747160588,0.014086462955727398,7.906838903811836,72.48663148798349,7.5319347763264854,2.38167739151493,-0.20439321999999996,0.38799105714894244,0.3180862272392716,0.9917727098741105,0.12801129617718696,7.774848973676098,0.3193550933581999,123.9315109058282,44.320666407380095,131.61816313182496,2.216920000000073,-0.1928013754818494,0.26050000000009277,110.83804340495193,21.6447346648294,112.93168910695029,False,,2.4093976882850825,0.017622311714917682,52.932143844482425,0.7937561555175776
2023-04-19 07:30:09.067219,1203.004324,16.72,886.88,50.16,88.0,2.0,0.0773857,-1.98187,0.0599507,32.6922126,-103.074797,1158.37771,85.1019491,5.67444104,-5.85926143,2.42451,52.6437,13169.8,25.7639,11780.0,0.990112,0.122779,12.0,-1206.0,77.0,,0.0,,1.0658508609939465,0.014089468147079169,7.375100233268697,75.38198821025567,7.128204524610924,1.874119127628577,-0.6974194222000001,0.37761907617636925,0.30432061680649397,0.9992385439475371,0.039017076897250584,7.195899360249757,0.30444561384453755,124.05398346612758,42.35294059961502,131.08456198671442,2.1959200000001147,-0.5336011451105378,-0.020999999999958163,110.9605159652513,19.677008857064322,112.6917067970655,False,,2.409846992367913,0.014663007632087055,52.96708430903743,-0.3233843090374293
2023-04-19 07:30:10.064109,1204.0012140000001,16.92,886.84,49.59,114.0,2.0,-0.113255,-1.88044,-0.097779,32.6922126,-103.074816,1158.9143299999998,85.4440118,7.65487481,-8.03307163,2.423,52.9202,13143.7,25.7619,11752.0,0.98951,0.122572,10.0,-1207.0,77.0,,0.0,,1.0650679300361523,0.014076936771273035,7.3528669105409445,73.23902037653798,7.032212827889978,2.133835293261495,-0.112232076,0.38227626818255295,0.3122870496952948,0.9981912179036454,-0.06011898618603848,6.891209072710266,0.3125682312572884,124.05399390148615,40.57262128838023,130.52023215241493,2.7325399999999718,-0.5643298342994854,0.5366199999998571,110.96052640060988,17.89668954582954,112.39452796199754,False,,2.4102945260415276,0.012705473958472435,53.00183182893613,-0.08163182893613197
