Timestamp,S,Um,Vm,Wm,Ur,Vr,U,V,U_err,S_err,W_err,V_err,W,Sc,WD,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Rho,Rho_err,V_avg,U_avg,W_avg,S_avg,WD_avg,V_avg_err,U_avg_err,W_avg_err,S_avg_err,Nx,Ny,cross_wind,cross_wind_err
2023-04-19 07:22:25.064528,7.48,-6.72,-3.22,-0.6,-3.4589185776655285,6.600203199378052,-1.9445085776655284,6.667366199378052,0.38751907333160046,0.0,-0.0,0.2596379388357459,-0.6310703,6.945133954447801,163.7409032466721,16.65,886.87,50.17,90.0,2.0,0.067163,1.51441,0.0310703,32.6920375,-103.07498,1158.03137,87.9448424,6.54334264,-6.54529038,2.29105,53.0091,13419.3,26.1423,11761.0,0.518431,-1.0,13.0,-1176.0,79.0,,0.0,,1.0660962920070158,0.01409375555034705,6.519163423855167,-1.6666320786896545,-0.58697232,6.75719271112059,165.98583422027838,0.2529516062355889,0.3826270299780242,0.0,0.0,0.9990180188071471,-0.044305734376518836,6.586603086161616,0.25327120503134554
2023-04-19 07:22:26.064553,5.97,-5.84,-1.15,-0.49,-1.3520870856607061,5.796547292379278,0.2223129143392939,5.716856692379277,0.3530191484271808,0.0,-0.0,0.20798936188501885,-0.5438776,5.721177629918841,182.22695399763575,16.72,886.9,50.01,74.0,2.0,-0.0796906,1.5744,0.0538776,32.6920375,-103.074963,1158.11841,88.010136,7.77944751,-7.75081017,2.29357,52.5132,13461.6,26.1412,11756.0,0.576032,-1.0,11.0,-1155.0,79.0,,0.0,,1.0658748969596017,0.01408955470771316,5.924605025477995,-0.5400247302337959,-0.36326349999999996,5.994610208551732,175.14508849691973,0.22424167620707172,0.3628680778873684,0.0,0.0,0.998721441783218,0.0505517726934511,5.889730865629861,0.22470495594605938
2023-04-19 07:22:27.063872,7.47,-7.39,-1.08,0.17,-1.313223664579711,7.352138709708068,0.18855633542028882,7.093235709708068,0.4158441066048679,0.0,0.0,0.20753567223101488,0.04308300000000001,7.095741421803986,181.5227096693223,17.06,886.86,49.54,60.0,2.0,-0.258903,1.50178,0.126917,32.6920357,-103.074946,1158.15051,88.1872892,6.04749275,-6.0889013,2.28977,52.4637,13493.4,26.1398,11756.0,0.593876,-1.0,11.0,-1155.0,79.0,,0.0,,1.064578139178357,0.014068385361756447,5.962586527967061,-0.2222954968846121,-0.2089514468,6.03541573923818,177.18299652686113,0.21720701398152328,0.37063480229442947,0.0,0.0,0.9854628169369022,0.16989124884697743,5.8381412565016575,0.22311898356624965
2023-04-19 07:22:28.064378,5.04,-4.9,-1.16,-0.05,-1.3513047759666548,4.850729368089886,0.2856052240333453,4.6414123680898856,0.31773462015809634,0.0,-0.0,0.20734558801398778,-0.0829783,4.650191298715882,183.52120554388557,17.06,886.88,48.95,83.0,2.0,-0.209317,1.63691,0.0329783,32.6920345,-103.07493,1158.2229,87.7520553,6.13247179,-6.04513247,2.28735,52.3351,13520.6,26.1392,11770.0,0.595287,-1.0,12.0,-1164.0,78.0,,0.0,,1.0646021469843059,0.014068471644623973,4.836570437718949,0.32870257901601513,-0.3051892,4.939405700465328,184.13981975367213,0.21067233158174242,0.32523039004025706,0.0,0.0,0.9919231342807746,0.12684043392626965,4.839198885506994,0.21300360518918476
2023-04-19 07:22:29.064192,6.66,-6.32,-2.09,-0.1,-2.3272248243493623,6.236547491756323,-0.4723948243493623,6.166910591756323,0.3712647544664566,0.0,-0.0,0.22632950023364543,-0.0355921,6.184977212309548,175.61960965636024,16.81,886.88,49.69,94.0,2.0,-0.0696369,1.85483,-0.0644079,32.6920339,-103.074909,1158.23218,87.8353342,5.31742126,-5.3455993,2.2915,52.8028,13546.6,26.1388,11814.0,0.625135,-1.0,13.0,-1187.0,78.0,,0.0,,1.0655200340609579,0.014083904058573096,6.005069167849856,-0.22564552275148614,-0.18610988,6.018570140711037,177.79415024332428,0.2217785198374135,0.36568776300009176,0.0,0.0,0.9992959851381894,0.037517117249271474,5.992375940375648,0.2220466333141354
2023-04-19 07:22:30.064329,6.07,-5.3,-2.89,-0.65,-3.059010710272149,5.204282224710751,-1.637690710272149,5.009454224710751,0.3328381976532591,0.0,-0.0,0.2493003838275025,-0.524082,5.2703569605847465,161.8963969078826,17.04,886.91,48.89,126.0,2.0,-0.194828,1.42132,-0.125918,32.6920335,-103.074891,1158.06494,88.1564157,6.31629404,-6.39745835,2.29324,52.2883,13557.1,26.1374,11802.0,0.617146,-1.0,10.0,-1187.0,78.0,,0.0,,1.0647115339410793,0.014069834425130863,5.176879085184895,-1.736127742511507,-0.37026224,5.4635607017453065,161.48933947450251,0.2548562091718615,0.3387681585728474,0.0,0.0,0.9907355228626591,0.13580546284319148,4.893142375630741,0.2566522540604239
2023-04-19 07:22:31.063999,8.73,-7.58,-4.28,-0.6,-4.573994532719603,7.4063063678632135,-3.2733345327196037,7.595249367863214,0.42192138585010786,0.0,-0.0,0.29790986621369375,-0.647452,8.270582320678589,156.68534434047368,16.67,886.82,50.12,90.0,2.0,0.188943,1.30066,0.047452,32.6920338,-103.074878,1158.14136,87.7522833,4.46620409,-4.43326419,2.28886,53.3248,13512.3,26.137,11828.0,0.586102,-1.0,11.0,-1204.0,78.0,,0.0,,1.065962622180051,0.014092301441087291,7.0839301063849005,-1.8668726539296792,-0.6551362399999999,7.460901749061255,166.35734664918104,0.25854500113278245,0.39965558674408036,0.0,0.0,0.9896128566831496,-0.14375810894490818,7.278726391493222,0.2622308011344917
2023-04-19 07:22:32.064311,6.02,-5.73,-1.62,-0.92,-1.8430273171862788,5.66220366183566,-0.12315731718627876,5.99235166183566,0.34826804058765615,0.0,-0.0,0.21551204721136363,-0.8934024,5.993617118558802,178.82259894011304,16.24,886.84,51.52,77.0,2.0,0.330148,1.71987,-0.0265976,32.6920378,-103.07486,1158.43799,87.756906,8.05748547,-8.05450389,2.29064,52.9521,13424.0,26.1363,11828.0,0.567864,-1.0,11.0,-1213.0,78.0,,0.0,,1.0675705949258325,0.014119044935628818,6.431035201868211,0.0428426524103541,-0.654800954,6.4372664186006245,180.39130866072452,0.21245083552424693,0.36514534346479227,0.0,0.0,0.9820695294457562,-0.18851906888744974,6.307647057606739,0.219703858708061
2023-04-19 07:22:33.064568,5.31,-5.19,-0.94,-0.58,-1.1274415078181024,5.15253099422496,0.8108784921818977,5.29207199422496,0.3284207851873558,0.0,-0.0,0.20487092780171068,-0.5652233,5.353835066673546,188.71140045434706,16.25,886.9,51.54,73.0,2.0,0.139541,1.93832,-0.0147767,32.6920394,-103.07484,1158.1217,87.9234422,6.9023941,-6.9267152,2.29029,52.8825,13378.5,26.1346,11803.0,0.566699,-1.0,12.0,-1206.0,78.0,,0.0,,1.0676059308281953,0.014118684674360261,5.5027845591687505,0.5892964087030952,-0.4955374,5.543856546786585,186.17731397189945,0.20781042965482902,0.3353703562475941,0.0,0.0,0.9974186992434919,-0.07180486334100661,5.446265869128996,0.2086682051842171
2023-04-19 07:22:34.064409,4.75,-4.55,-1.17,-0.72,-1.3247417249222422,4.5073783247304675,0.5470882750777579,4.577768124730468,0.30570173313311955,0.0,-0.0,0.20838611332521695,-0.7717461999999999,4.6103434345529895,186.81508562672394,16.01,886.93,52.25,98.0,2.0,0.0703898,1.87183,0.0517462,32.6920407,-103.07482,1158.09033,88.042439,6.45034403,-6.50550806,2.29266,53.3576,13341.9,26.1346,11808.0,0.549317,-1.0,14.0,-1215.0,78.0,,0.0,,1.0685281758878344,0.014133737483775949,4.977568582461427,0.25864832905346236,-0.6190643626,5.01822921258087,183.26866209311237,0.21360783496146105,0.319568438832974,0.0,0.0,0.9992936883830088,-0.037578243145230616,4.964333318148986,0.21379449497749678
