Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Rho,Rho_err,Vr,Ur,Wr,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg
2023-04-19 07:33:06.463174,1380.793473,5.44,-5.39,-0.65,0.29,17.5,887.29,47.65,94.0,0.0,-0.0303498,-0.0370171,0.0173488,32.6911071,-103.075248,1155.37063,93.3517379,0.751952418,-0.717086344,,,,,,,,,,,,,,1.0634819158310145,0.0140431556598583,5.418782601617431,-0.3337590694022029,0.29,5.401174226531047,5.388432801617431,-0.3707761694022029,0.2726512,93.93629781304892,0.2193221200994856,0.3448756461105041,,,,,,,
2023-04-19 07:33:06.663110,1380.993409,4.6,-4.57,0.44,0.12,17.81,887.29,46.68,86.0,0.0,-0.0303415,-0.0375586,0.017529,32.6911071,-103.075248,1155.3627,93.3516596,0.75022532,-0.714471084,,,,,,,,,,,,,,1.062348841202517,0.0140241364781763,4.536458836873737,0.7064284969833712,0.12,4.555489039912686,4.5061173368737375,0.6688698969833712,0.1024709999999999,81.55689485406302,0.218166529068696,0.3100609050536319,,,,,,,
2023-04-19 07:33:06.863535,1381.193834,4.39,-4.34,-0.09,0.69,17.94,887.3,46.33,81.0,0.0,-0.0341346,-0.0353758,0.020471,32.6911071,-103.075248,1155.3576899999998,93.3502633,0.761569728,-0.726684375,,,,,,,,,,,,,,1.0618863667215177,0.0140162190560272,4.337842235789957,0.163782591861253,0.69,4.305622802632957,4.303707635789957,0.1284067918612529,0.6695289999999999,88.29101186907153,0.2172212739165821,0.3006927727176327,,,,,,,
2023-04-19 07:33:07.064198,1381.394497,4.45,-4.42,-0.27,0.49,17.86,887.3,46.58,86.0,0.0,-0.0340554,-0.0355322,0.0239169,32.6911072,-103.075248,1155.36501,93.3446193,0.754980154,-0.719508423,2.48499,58.0992,12974.1,25.6488,11735.0,0.529178,-1.0,11.0,-1225.0,76.0,,0.0,,1.062178284213486,0.0140211166007135,4.4282235481548256,-0.0116707997618572,0.49,4.39442167269425,4.394168148154826,-0.0472029997618572,0.4660831,90.6154586154088,0.2175325000788839,0.3039257093037546,4.713169812233586,88.50366043764423,4.702456948334175,0.1127833977371064,0.436843,0.3171589815470617,0.217720826193787
2023-04-19 07:33:07.263415,1381.593714,5.29,-5.25,-0.41,0.48,18.0,887.29,46.12,94.0,0.0,-0.0331064,-0.0338515,0.0251702,32.6911072,-103.075248,1155.36172,93.348061,0.750459018,-0.71606483,,,,,,,,,,,,,,1.0616555687318714,0.0140125054000537,5.264983781476864,-0.1026926520525479,0.48,5.23365887694918,5.231877381476863,-0.1365441520525479,0.4548298,91.49499453618284,0.2180261176574067,0.3387872789247962,,,,,,,
2023-04-19 07:33:07.463556,1381.793855,5.14,-5.1,-0.31,0.52,17.84,887.31,46.69,89.0,0.0,-0.0329852,-0.0378921,0.0286979,32.6911072,-103.075248,1155.37148,93.3469744,0.753969705,-0.717843327,,,,,,,,,,,,,,1.0622632603926208,0.0140223843720429,5.109399439375492,-0.0117204483446868,0.52,5.076656668978858,5.0764142393754925,-0.0496125483446868,0.4913021,90.55994231349496,0.2176577102473661,0.3323282417354933,,,,,,,
2023-04-19 07:33:07.663594,1381.993893,4.48,-4.44,-0.53,0.35,17.97,887.3,46.2,82.0,0.0,-0.0324267,-0.0375469,0.0373854,32.6911071,-103.075248,1155.38564,93.3450804,0.753297201,-0.716655635,,,,,,,,,,,,,,1.0617769390250291,0.0140143833725668,4.463360437767664,-0.270025188770336,0.35,4.441595926947685,4.430933737767663,-0.307572088770336,0.3126145999999999,93.97080184974068,0.2185873853092827,0.3047385562857557,,,,,,,
2023-04-19 07:33:07.862917,1382.193216,2.92,-2.87,-0.06,0.52,18.2,887.32,45.6,83.0,0.0,-0.0342895,-0.0422803,0.037174,32.6911071,-103.075248,1155.3847899999998,93.3476144,0.765343654,-0.729117826,,,,,,,,,,,,,,1.060962655892675,0.0140004114038594,2.868606350630258,0.1076921776349324,0.52,2.835071555270228,2.834316850630258,0.0654118776349324,0.482826,88.67793209391698,0.2171899445130829,0.2466364503011573,,,,,,,
2023-04-19 07:33:08.064355,1382.394654,3.49,-3.44,-0.45,0.41,18.27,887.33,45.43,93.0,0.0,-0.0346749,-0.0395343,0.0341438,32.691107,-103.075248,1155.38564,93.3501666,0.755368729,-0.718186678,2.48616,58.6229,12991.0,25.6492,11691.0,0.433102,-1.0,14.0,-1192.0,76.0,,0.0,,1.0607197633896543,0.0139961813738604,3.4604183080762185,-0.2482038136913266,0.41,3.4378061492830434,3.4257434080762184,-0.2877381136913267,0.3758562,94.80116923696468,0.2182068812575265,0.2662117530134229,3.731971128818968,90.09169225430082,3.723009799532064,-0.0102620550542163,0.43106974,0.2784901478140989,0.2177298056208447
2023-04-19 07:33:08.263597,1382.593896,3.97,-3.94,0.21,0.37,18.13,887.31,45.84,93.0,0.0,-0.0344798,-0.0395745,0.0309827,32.691107,-103.075248,1155.40286,93.3513046,0.748974385,-0.713381371,,,,,,,,,,,,,,1.0612056651388653,0.0140046440288976,3.920985923887538,0.4399652084833422,0.37,3.907075961695028,3.886506123887538,0.4003907084833422,0.3390173,84.11809699097235,0.2174074991096374,0.2849034771384129,,,,,,,
